responseid,dv,contest,winner,sample,female_respondent,orig_cand_female,c_gender,replication,first_orig,c_experience,c_childern,c_occupation,c_age,c_spouse_occupation,r_PID
2055usa voter,3,2,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
2094usa voter,3,1,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
R_eFJOJoYV3VB2SgJusa leg,2,1,0,usa leg,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
149285usa leg,NA,1,0,usa leg,0,0,Male,1,1,orig_0ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
71usa voter,2,1,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
320usa voter,2,1,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1084usa voter,1,1,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1374usa voter,3,1,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1676usa voter,2,3,0,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1685usa voter,2,2,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
2276usa voter,2,2,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
175932usa leg,NA,3,0,usa leg,0,0,Male,1,1,orig_1ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
208usa voter,1,1,0,usa voter,1,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
497usa voter,2,1,0,usa voter,0,1,Female,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
622usa voter,1,2,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1043usa voter,2,2,0,usa voter,1,1,Female,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1071usa voter,3,1,0,usa voter,1,1,Female,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1242usa voter,3,2,0,usa voter,1,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1296usa voter,3,3,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1467usa voter,3,2,0,usa voter,0,1,Female,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1473usa voter,3,3,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1516usa voter,1,3,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1577usa voter,2,3,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1634usa voter,2,3,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1851usa voter,3,3,0,usa voter,1,1,Female,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1957usa voter,1,3,0,usa voter,1,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
R_9S0C5tSBA0FTanPusa leg,3,3,0,usa leg,1,1,Female,0,NA,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
142484usa leg,NA,1,0,usa leg,0,0,Male,1,1,orig_3ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
33usa voter,3,2,0,usa voter,1,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
315usa voter,3,3,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
507usa voter,3,1,0,usa voter,1,1,Female,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
531usa voter,3,3,0,usa voter,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
544usa voter,1,1,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
681usa voter,3,3,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
730usa voter,1,1,1,usa voter,0,1,Female,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
785usa voter,2,2,0,usa voter,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1235usa voter,2,3,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1279usa voter,1,3,0,usa voter,1,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1541usa voter,2,2,0,usa voter,1,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
2273usa voter,2,3,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
2293usa voter,1,3,0,usa voter,1,1,Female,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
R_03weyrwX0FcmgHHusa leg,3,1,0,usa leg,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
R_5mOJhgDiCeh6MN7usa leg,2,1,0,usa leg,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
R_cuwxIzHZQjUECq1usa leg,1,3,1,usa leg,0,1,Female,0,NA,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
72348usa leg,NA,2,0,usa leg,0,0,Male,1,1,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
98590usa leg,NA,2,0,usa leg,0,1,Female,1,1,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
107252usa leg,NA,3,0,usa leg,0,1,Female,1,1,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
111816usa leg,NA,1,1,usa leg,0,1,Female,1,1,orig_8ys,orig_1ch,orig_law,orig_29,orig_UN_sp,republican_respondent
26usa voter,2,2,1,usa voter,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
566usa voter,2,2,1,usa voter,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
858usa voter,3,2,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
926usa voter,2,1,1,usa voter,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1038usa voter,3,2,1,usa voter,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1155usa voter,3,3,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1329usa voter,3,3,0,usa voter,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1948usa voter,1,2,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1970usa voter,2,3,1,usa voter,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
2014usa voter,1,2,1,usa voter,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
2193usa voter,3,1,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
2210usa voter,2,3,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
2238usa voter,3,2,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
2244usa voter,3,3,0,usa voter,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
R_26anU3TaUxZ7MRTusa leg,1,2,1,usa leg,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
147356usa leg,NA,2,0,usa leg,0,1,Female,1,1,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
156813usa leg,NA,2,0,usa leg,1,1,Female,1,1,orig_0ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
253usa voter,1,3,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
361usa voter,1,2,1,usa voter,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
575usa voter,2,2,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
599usa voter,2,3,0,usa voter,1,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
630usa voter,3,3,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
979usa voter,1,1,1,usa voter,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1696usa voter,1,3,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1949usa voter,2,3,1,usa voter,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
R_2sJej0ir2H9Tk21usa leg,3,1,0,usa leg,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
R_57Hs7UWf5c0JapTusa leg,2,1,1,usa leg,0,0,Male,0,NA,orig_1ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
173187usa leg,NA,1,1,usa leg,1,0,Male,1,1,orig_1ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
309usa voter,3,3,0,usa voter,1,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
426usa voter,3,3,0,usa voter,1,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
630usa voter,3,3,1,usa voter,0,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1081usa voter,1,1,0,usa voter,1,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1120usa voter,1,3,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1249usa voter,1,2,1,usa voter,0,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1461usa voter,3,3,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1702usa voter,1,2,0,usa voter,1,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
2031usa voter,3,1,0,usa voter,1,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
2066usa voter,2,1,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
R_egJVcOA7QQRAcIZusa leg,3,2,1,usa leg,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
163052usa leg,NA,2,0,usa leg,0,1,Female,1,1,orig_3ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
163052usa leg,NA,2,1,usa leg,0,0,Male,1,1,orig_3ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
104usa voter,2,3,0,usa voter,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
167usa voter,2,1,0,usa voter,0,0,Male,0,NA,orig_8ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
725usa voter,2,3,0,usa voter,0,0,Male,0,NA,orig_8ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1002usa voter,3,1,0,usa voter,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1042usa voter,1,2,0,usa voter,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1308usa voter,3,2,1,usa voter,1,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
1926usa voter,3,2,1,usa voter,1,0,Male,0,NA,orig_8ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
2001usa voter,3,3,0,usa voter,1,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
R_03weyrwX0FcmgHHusa leg,3,3,0,usa leg,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
122374usa leg,NA,1,0,usa leg,0,1,Female,1,1,orig_8ys,orig_3ch,orig_law,orig_29,orig_UN_sp,republican_respondent
82usa voter,1,1,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
494usa voter,2,3,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
665usa voter,2,3,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1139usa voter,2,2,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1374usa voter,3,3,0,usa voter,1,1,Female,0,NA,orig_0ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1699usa voter,1,1,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
2051usa voter,2,2,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
2067usa voter,3,1,1,usa voter,1,1,Female,0,NA,orig_0ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
2153usa voter,2,2,0,usa voter,1,1,Female,0,NA,orig_0ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
R_eLFoQNWbY8fiM2Fusa leg,1,3,1,usa leg,0,0,Male,0,NA,orig_0ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
130422usa leg,NA,1,1,usa leg,1,1,Female,1,1,orig_0ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
145487usa leg,NA,2,1,usa leg,0,1,Female,1,1,orig_0ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
157073usa leg,NA,3,1,usa leg,0,1,Female,1,1,orig_0ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
288usa voter,3,1,1,usa voter,1,1,Female,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
288usa voter,3,2,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
316usa voter,1,2,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
322usa voter,1,2,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
370usa voter,1,1,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
421usa voter,1,3,1,usa voter,1,1,Female,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
471usa voter,3,3,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
671usa voter,2,1,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
680usa voter,2,3,0,usa voter,1,1,Female,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
698usa voter,2,1,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
961usa voter,1,1,0,usa voter,1,1,Female,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1044usa voter,3,2,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1327usa voter,1,3,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1651usa voter,1,1,1,usa voter,1,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1742usa voter,2,1,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
2036usa voter,2,2,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
2041usa voter,1,1,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
2122usa voter,1,2,1,usa voter,0,1,Female,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
2241usa voter,3,1,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
R_1RGNENafE8qfBkNusa leg,1,2,1,usa leg,0,1,Female,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
R_2sJej0ir2H9Tk21usa leg,3,3,0,usa leg,0,1,Female,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
R_beE3iDS8Pm0HXjnusa leg,3,1,0,usa leg,0,1,Female,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
R_dhhLSzlHj94TgKVusa leg,3,1,0,usa leg,0,0,Male,0,NA,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
162361usa leg,NA,3,0,usa leg,1,0,Male,1,1,orig_1ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
68usa voter,2,1,0,usa voter,1,1,Female,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
341usa voter,2,2,0,usa voter,1,0,Male,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
352usa voter,1,1,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
418usa voter,1,1,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
525usa voter,3,2,0,usa voter,1,0,Male,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
731usa voter,2,2,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
752usa voter,2,3,0,usa voter,0,1,Female,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
852usa voter,3,2,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
930usa voter,3,3,1,usa voter,0,1,Female,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1676usa voter,2,1,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1838usa voter,2,3,1,usa voter,1,0,Male,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
2105usa voter,2,3,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
2123usa voter,2,3,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
R_8qq8AuCzHUASg4Zusa leg,1,3,1,usa leg,0,0,Male,0,NA,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
142484usa leg,NA,1,1,usa leg,0,0,Male,1,1,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
157809usa leg,NA,3,0,usa leg,0,0,Male,1,1,orig_3ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
125usa voter,2,1,0,usa voter,1,1,Female,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
315usa voter,3,1,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
826usa voter,1,2,1,usa voter,1,0,Male,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1108usa voter,1,1,1,usa voter,1,0,Male,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1112usa voter,2,1,1,usa voter,0,1,Female,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1244usa voter,2,3,1,usa voter,1,0,Male,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1245usa voter,3,1,1,usa voter,0,1,Female,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1349usa voter,2,3,0,usa voter,1,0,Male,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1369usa voter,1,3,0,usa voter,0,1,Female,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1442usa voter,2,1,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1531usa voter,1,1,0,usa voter,1,0,Male,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1544usa voter,2,2,0,usa voter,0,0,Male,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1561usa voter,1,3,1,usa voter,1,1,Female,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1624usa voter,1,1,1,usa voter,0,1,Female,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1751usa voter,2,2,0,usa voter,0,0,Male,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1919usa voter,2,3,1,usa voter,1,0,Male,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
2049usa voter,3,2,0,usa voter,0,1,Female,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
R_5Ady0dESzhd89Jbusa leg,3,1,1,usa leg,0,1,Female,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
R_beE3iDS8Pm0HXjnusa leg,3,3,1,usa leg,0,0,Male,0,NA,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
147648usa leg,NA,1,1,usa leg,0,1,Female,1,1,orig_8ys,orig_0ch,orig_may,orig_29,orig_UN_sp,republican_respondent
105usa voter,3,2,1,usa voter,1,0,Male,0,NA,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
316usa voter,1,3,1,usa voter,0,0,Male,0,NA,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
480usa voter,3,3,1,usa voter,1,1,Female,0,NA,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
525usa voter,3,1,0,usa voter,1,1,Female,0,NA,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
833usa voter,2,2,1,usa voter,1,1,Female,0,NA,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1345usa voter,1,3,0,usa voter,1,1,Female,0,NA,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1978usa voter,1,1,0,usa voter,1,1,Female,0,NA,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
2041usa voter,1,3,1,usa voter,1,0,Male,0,NA,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
2049usa voter,3,1,1,usa voter,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
2117usa voter,2,2,1,usa voter,1,1,Female,0,NA,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
76749usa leg,NA,1,0,usa leg,0,0,Male,1,1,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
113837usa leg,NA,3,1,usa leg,0,0,Male,1,1,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
156869usa leg,NA,3,1,usa leg,1,0,Male,1,1,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
157854usa leg,NA,1,0,usa leg,1,1,Female,1,1,orig_0ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
40usa voter,1,1,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
51usa voter,3,2,1,usa voter,0,1,Female,0,NA,orig_1ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
238usa voter,1,3,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
253usa voter,1,1,1,usa voter,0,1,Female,0,NA,orig_1ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
307usa voter,1,2,1,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
371usa voter,2,3,1,usa voter,1,1,Female,0,NA,orig_1ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
456usa voter,3,3,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
949usa voter,1,2,0,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1237usa voter,1,1,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
1282usa voter,1,1,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_1ch,orig_may,orig_29,orig_UN_sp,republican_respondent
