Duration (in seconds),Finished,ResponseId,Q578,Q579,Q580,Q271_1,Q271_2,Q271_3,Q271_4,Q271_5,Q271_6,Q78,Q77,Q76,Q75,Q74,Q581,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-2-1,F-1-2-2,F-1-2-3,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-2-1,F-2-2-2,F-2-2-3,F-3-1,F-3-1-1,F-3-2,F-3-1-2,F-3-3,F-3-1-3,F-3-2-1,F-3-2-2,F-3-2-3
70,FALSE,R_3MsMkpf9KovszrS,,,,,,,,,,,,,,,,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Welcome immigrants and organise human corridor,No proceedings,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Welcome immigrants and organise human corridor,No proceedings,Approximately 10 years
13,FALSE,R_1nNK8hgVbvQdeCQ,,,,,,,,,,,,,,,,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,No proceedings,Welcome immigrants and organise human corridor,Approximately 20 years,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,None,The candidate has been convicted of corruption 
79,FALSE,R_300FBJot0rVHQTs,,,,,,,,,,,,,,,,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,None,No proceedings,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 20 years,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,None
53,FALSE,R_1rcYqqK7mYP5fg2,,,,,,,,,,,,,,,,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,No proceedings,Welcome immigrants and organise human corridor,Approximately 10 years,The candidate has been convicted of corruption ,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,None,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,None,The candidate is under investigation for corruption
10,FALSE,R_3IY5Me4lMMplsuD,,,,,,,,,,,,,,,,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,Approximately 10 years,Collective expulsion of immigrants and closure of the border,No proceedings,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,Approximately 10 years
518,FALSE,R_1r8icC6TonV8OPo,,,,,,,,,,,,,,,,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,No proceedings,None,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Welcome immigrants and organise human corridor,The candidate is under investigation for corruption,Approximately 20 years,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Approximately 20 years,Acceptance of immigrants conditional on certain requisites
17,FALSE,R_3nJLf41MfVbsVcM,,,,,,,,,,,,,,,,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,None,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 10 years,No proceedings,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 10 years,No proceedings,Welcome immigrants and organise human corridor
84,FALSE,R_3yLXWViKoauwEcV,,,,,,,,,,,,,,,,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Welcome immigrants and organise human corridor,No proceedings,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Collective expulsion of immigrants and closure of the border,No proceedings,None
935,FALSE,R_2S3ngM3YxFabDkc,,,Candidate 2,,,,,,,,,,,,,Past Political Experience,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Approximately 20 years,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,None,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption
89,FALSE,R_yEZKBMemRT6BxKx,,,,,,,,,,,,,,,,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,No proceedings,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 20 years,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,None
5274,FALSE,R_2cjsrFWWjYq3eHY,,,,,,,,,,,,,,,,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Past Political Experience,Approximately 10 years,Collective expulsion of immigrants and closure of the border,No proceedings,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,Approximately 10 years
